id,author,category,keywords,parentcatid,parentcatcode,parentcatname,parentcatslug,provider,pubDate,status,subcategoryid,subcategorycode,subcategoryname,subcategoryparentid,subcategoryparentcode,subcategoryparentname,subcategoryparentslug,subcategoryslug,title,topic,url
5a48e1aa670c7645a286b41e,Jon Fingas,"amazon, apple, av, facebook, gadgetry, gadgets, gear, google, microsoft, mobile, personal computing, personalcomputing, samsung, yearinreview, yir2017",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514646900000,classified,,,,,,,,,Blunders and blockbusters from the biggest names in tech,Technology,https://www.engadget.com/2017/12/30/tech-blunders-and-blockbusters-2017/
5a48e1e8670c7645a286b41f,Jon Fingas,"business, cameras, food and drink, food-and-drink, foodanddrink, gear, groceries, grocerystore, kroger, retail, scanbaggo, self-checkout, selfcheckout, shopping",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514574780000,classified,,,,,,,,,Kroger is the next grocery chain hoping to cut checkout lines,Technology,https://www.engadget.com/2017/12/29/kroger-expands-self-checkout-scanning-nationwide/
5a48e1e8670c7645a286b420,Mallory Locklear,"facebook, gear, internet, politics, russia, services, socialmedia, socialnetwork, twitter",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514571240000,classified,,,,,,,,,US Representative calls for civics-focused social networks,Technology,https://www.engadget.com/2017/12/29/us-representative-civics-focused-social-networks/
5a48e1e8670c7645a286b421,Sean Gallagher,"Biz & IT, @Microsoft, Live Hotmail, microsoft, Microsoft Online Services, MSN, Windows Live Hotmail",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1514559009000,classified,,,,,,,,,How Hotmail changed Microsoft (and email) forever,Technology,https://arstechnica.com/?p=1237983
5a48e1e8670c7645a286b422,Megan Geuss,"Biz & IT, Science, Energy, natural gas",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1514486710000,classified,,,,,,,,,Gigawatts of planned natural gas plants despite low electricity prices,Technology,https://arstechnica.com/?p=1237773
5a48e1e8670c7645a286b423,Sean Gallagher,"Biz & IT, Features, Deathwatch, features",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1514467537000,classified,,,,,,,,,License expired: The Ars Technica 2018 Deathwatch,Technology,https://arstechnica.com/?p=1234543
5a48e1e8670c7645a286b424,Swapna Krishna,"apple, battery, gear, iphone, mobile",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514573040000,classified,,,,,,,,,iFixit discounts iPhone battery replacement kits amid Apple backlash,Technology,https://www.engadget.com/2017/12/29/ifixit-iphone-battery-replacement-kit-discount/
5a48e1e8670c7645a286b425,Sam Machkovech,"Biz & IT, dating, Facebook, OKCupid, online dating, real name policy, real names, social media",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513977948000,classified,,,,,,,,,"OkCupid begins enforcing real-name rules, insists it's a good idea",Technology,https://arstechnica.com/?p=1236977
5a48e1e8670c7645a286b426,Violet Blue,"badpassword, 0, bitcoin, business, equifax, hacked, infosec, internet, kaspersky, opinion, politics, responsibleencryption, security, uber, wannacry",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514577600000,classified,,,,,,,,,2017's biggest cybersecurity facepalms,Technology,https://www.engadget.com/2017/12/29/2017-s-biggest-cybersecurity-facepalms/
5a48e1e8670c7645a286b427,Eric Bangeman,Biz & IT,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1514390521000,classified,,,,,,,,,Using Thunderbird? Update if you haven't already,Technology,https://arstechnica.com/?p=1237511
5a48e1e8670c7645a286b428,Timothy J. Seppala,"bluehole, concurrentusers, gaming, internet, pcgaming, pubg, pubgcorp, record, steam, xbox, xboxone",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1514576520000,classified,,,,,,,,,'PUBG' sets new record with three million simultaneous players,Technology,https://www.engadget.com/2017/12/29/pubg-three-million-steam-concurrent-record/
5a48e225670c7645a286b429,Jon Brodkin,"Biz & IT, Policy, ajit pai, FCC, Net Neutrality, obama, tom wheeler",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513705111000,classified,,,,,,,,,"Obama didn't force FCC to impose net neutrality, investigation found",Technology,https://arstechnica.com/?p=1234621
5a48e225670c7645a286b42c,Dan Goodin,"Biz & IT, Tech, android, cryptocurrency mining, malware",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513716034000,classified,,,,,,,,,Currency-mining Android malware is so aggressive it can physically harm phones,Technology,https://arstechnica.com/?p=1234837
5a48e225670c7645a286b42d,Sean Gallagher,"Biz & IT, Policy",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513715133000,classified,,,,,,,,,Das boot ist kaputt: German navy has zero working subs,Technology,https://arstechnica.com/?p=1234841
5a48e225670c7645a286b42f,Sean Gallagher,"Biz & IT, Policy, china, china chopper, cyber-espionage, mimikatz, people's liberation army, web shells",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513896313000,classified,,,,,,,,,Chinese hackers go after think tanks in wave of more surgical strikes,Technology,https://arstechnica.com/?p=1236439
5a48e225670c7645a286b42e,Jon Brodkin,"Biz & IT, Policy, Charter, internet service, municipal broadband",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513944931000,classified,,,,,,,,,"Charter promises Internet service to family‰ÛÓthen says it'll cost $16,000",Technology,https://arstechnica.com/?p=1236479
5a48e225670c7645a286b42a,Megan Geuss,"Biz & IT, Science, Energy, nuclear, solar",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513957523000,classified,,,,,,,,,Georgia regulators say dramatically over-budget nuclear plant can move forward,Technology,https://arstechnica.com/?p=1236723
5a48e225670c7645a286b430,Jon Brodkin,"Biz & IT, Policy, Comcast, Net Neutrality",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513878072000,classified,,,,,,,,,Comcast claims it'll spend $50B because of net neutrality repeal and tax cut,Technology,https://arstechnica.com/?p=1236161
5a48e225670c7645a286b431,Sean Gallagher,"Biz & IT, Policy, Deparment of Homeland Security, Donald Trump, National Security Agency, North Korea, shadowbrokers, wannacry",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513705806000,classified,,,,,,,,,Trump administration formally blames North Korea for WannaCry. Now what?,Technology,https://arstechnica.com/?p=1234691
5a48e225670c7645a286b42b,Sean Gallagher,"Biz & IT, Policy, bitcoin, cryptocurrencies, hacking, North Korea",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513803135000,classified,,,,,,,,,"North Korea suspected in latest bitcoin heist, bankrupting Youbit exchange",Technology,https://arstechnica.com/?p=1235655
5a48e225670c7645a286b432,Ars Staff,"Biz & IT, Features, features",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513869289000,classified,,,,,,,,,Siri can't talk to me: The challenge of teaching language to voice assistants,Technology,https://arstechnica.com/?p=1229177
5a48e25f670c7645a286b433,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1513784970000,classified,,,,,,,,,Facebook Is The Enemy Now,Technology,https://www.huffingtonpost.com/entry/facebook-is-the-enemy-now_us_5a396166e4b0860bf4ab9586?section=us_technology
5a48e25f670c7645a286b434,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1513888978000,classified,,,,,,,,,Apple Confirms It Slows Down Old iPhones As Their Batteries Age,Technology,https://www.huffingtonpost.com/entry/apple-slows-down-old-iphones_us_5a3bfe71e4b0b0e5a7a09efd?section=us_technology
5a48e25f670c7645a286b435,Dan Goodin,"Biz & IT, apps, Bundling, exploits, keeper password manager, microsoft, vulnerabilities, windows 10",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513367900000,classified,,,,,,,,,For 8 days Windows bundled a password manager with a critical plugin flaw,Technology,https://arstechnica.com/?p=1233523
5a48e25f670c7645a286b436,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1514499752000,classified,,,,,,,,,Spend Winter Curled Up With Your Favorite On-Sale Movies And Shows,Technology,https://www.huffingtonpost.com/entry/what-to-buy-during-amazons-digital-day-movies-tv-shows-on-sale_us_5a45173ae4b0b0e5a7a5337c?section=us_technology
5a48e25f670c7645a286b437,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1514134512000,classified,,,,,,,,,The Bitcoin Hoax,Technology,https://www.huffingtonpost.com/entry/the-bitcoin-hoax_us_5a3fd6dce4b025f99e17bb2f?section=us_technology
5a48e25f670c7645a286b438,Dan Goodin,"Biz & IT, breaches, dns hijacking, domains, fox-it, hacks",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513640739000,classified,,,,,,,,,"Hackers take control of security firm's domain, steal secret data",Technology,https://arstechnica.com/?p=1234407
5a48e25f670c7645a286b439,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1514635202000,classified,,,,,,,,,2017 Was The Year Of Hacks. 2018 Probably Won't Be Better.,Technology,https://www.huffingtonpost.com/entry/data-breach-hacks_us_5a3a7f56e4b025f99e13cdbe?section=us_technology
5a48e25f670c7645a286b43a,Sean Gallagher,"Biz & IT, Features, Policy, Boeing, F-117, F-22, F-35, features, General Dynamics, Have Blue, Lockheed, Lockheed Martin, Northrop Grumman, SR-71, stealth fighter",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513427432000,classified,,,,,,,,,Stealth turns 40: Looking back at the first flight of Have Blue,Technology,https://arstechnica.com/?p=1231809
5a48e25f670c7645a286b43b,Sean Gallagher,"Biz & IT, Gaming & Culture, Science, broadband, international space station, iss, NASA, Space network, star wars episode 8",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513371656000,classified,,,,,,,,,ISS astronauts will get their own Star Wars premiere‰ÛÓin space,Technology,https://arstechnica.com/?p=1233649
5a48e25f670c7645a286b43c,Ars Staff,"Biz & IT, Policy",,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1513692010000,classified,,,,,,,,,New York City moves to create accountability for algorithms,Technology,https://arstechnica.com/?p=1234481
5a48e29b670c7645a286b43d,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1513671501000,classified,,,,,,,,,Genius Hack Shows How To Use Amazon Prime Now To Help The Homeless,Technology,https://www.huffingtonpost.com/entry/amazon-prime-homeless_us_5a38b6bbe4b0860bf4aaaadc?section=us_technology
5a48e29b670c7645a286b43e,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1513390803000,classified,,,,,,,,,"Being A Facebook Wallflower Isn't Good For You, The Social Site Says",Technology,https://www.huffingtonpost.com/entry/facebook-passive-use_us_5a34517ae4b040881beaae39?section=us_technology
5a48e29b670c7645a286b440,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1513310146000,classified,,,,,,,,,Woman In China Says Colleague's Face Was Able To Unlock Her iPhone X,Technology,https://www.huffingtonpost.com/entry/iphone-face-recognition-double_us_5a332cbce4b0ff955ad17d50?section=us_technology
5a48e29b670c7645a286b441,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1513107555000,classified,,,,,,,,,Welcome To The Surveillance State: China's AI Cameras See All,Technology,https://www.huffingtonpost.com/entry/china-surveillance-camera-big-brother_us_5a2ff4dfe4b01598ac484acc?section=us_technology
5a48e29b670c7645a286b442,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1513019670000,classified,,,,,,,,,Apple To Buy Shazam Amid Rumors It Will Phase Out iTunes Downloads,Technology,https://www.huffingtonpost.com/entry/apple-shazam-streaming-music-service_us_5a2ea9b3e4b0a290f052790a?section=us_technology
5a48e29b670c7645a286b43f,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1513371282000,classified,,,,,,,,,What The End Of Net Neutrality Means For Native Communities,Technology,https://www.huffingtonpost.com/entry/what-the-end-of-net-neutrality-means-for-native-communities_us_5a343379e4b02bd1c8c60693?section=us_technology
5a48e29b670c7645a286b443,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1512679003000,classified,,,,,,,,,The Best Wireless Headphones For Working Out,Technology,https://www.huffingtonpost.com/entry/the-best-wireless-headphones-for-working-out_us_5a295fe9e4b0b185e539dab7?section=us_technology
5a48e29b670c7645a286b444,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1512507906000,classified,,,,,,,,,Instagram Growing With Highly Curated (Safe) Feed,Technology,https://www.huffingtonpost.com/entry/instagram-growing-with-highly-curated-safe-feed_us_5a2707dde4b0f3c1632e6177?section=us_technology
5a48e29b670c7645a286b445,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1512489214000,classified,,,,,,,,,"Twitter Reveals 2017's Most Popular Tweets, And Donald Trump's Ego May Shatter",Technology,https://www.huffingtonpost.com/entry/twitter-2017-tweets-of-year-trump-obama_us_5a268bf1e4b0f9f0203f2369?section=us_technology
5a48e29b670c7645a286b446,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1512596227000,classified,,,,,,,,,Privacy Battle Brewing: Are LinkNYC Kiosks Surveillance Devices?,Technology,https://www.huffingtonpost.com/entry/privacy-battle-brewing-are-linknyc-kiosks-surveillance_us_5a284856e4b0650db4d40caf?section=us_technology
5a48e2d7670c7645a286b447,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1512403393000,classified,,,,,,,,,Amazon Has 12 Amazing Days Of Deals That You Don't Want To Miss,Technology,https://www.huffingtonpost.com/entry/amazon-has-12-amazing-days-of-deals-that-you-dont-want-to-miss_us_5a2553bbe4b03350e0b8078d?section=us_technology
5a48e2d7670c7645a286b448,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1512002172000,classified,,,,,,,,,Meet The Man Who Temporarily Deleted Trump's Twitter Account,Technology,https://www.huffingtonpost.com/entry/bahtiyar-duysak-donald-trump-twitter_us_5a1f467ce4b0a8581e67dc2b?section=us_technology
5a48e2d7670c7645a286b449,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1511990153000,classified,,,,,,,,,Is Ancestry.com Worth It? Cyber Monday Shoppers Think So,Technology,https://www.huffingtonpost.com/entry/is-ancestry-worth-it_us_5a1ee4b2e4b017a311ebbf9c?section=us_technology
5a48e2d7670c7645a286b44a,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1511985955000,classified,,,,,,,,,Facebook Says It's Getting Pretty Good At Filtering Out Terrorists,Technology,https://www.huffingtonpost.com/entry/facebook-ai-filter-terrorist-content_us_5a1edac8e4b017a311eba712?section=us_technology
5a48e2d7670c7645a286b44b,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1511807855000,classified,,,,,,,,,10 Of The Best Cyber Monday TV Deals You'll Actually Want To Shop,Technology,https://www.huffingtonpost.com/entry/the-best-cyber-monday-tv-deals_us_5a1c3337e4b0d4906cb046a9?section=us_technology
5a48e2d7670c7645a286b44d,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1511476084000,classified,,,,,,,,,"Justin Trudeau, Other World Leaders Praise Net Neutrality Ahead Of FCC's Planned Repeal",Technology,https://www.huffingtonpost.com/entry/justin-trudeau-world-leaders-net-neutrality-fcc_us_5a173046e4b0d4906cade94a?section=us_technology
5a48e2d7670c7645a286b44c,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1511738243000,classified,,,,,,,,,Elon Musk's Tweet Gives Creepy Insight Into Future Of Humanoid Robots,Technology,https://www.huffingtonpost.com/entry/elon-musk-artificial-intelligence_us_5a1b3e02e4b0cee6c0508746?section=us_technology
5a48e2d7670c7645a286b44f,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1511277706000,classified,,,,,,,,,"How YouTube 'Free' Killed Video, And What Comes Next",Technology,https://www.huffingtonpost.com/entry/how-youtube-free-killed-video-and-what-comes-next_us_5a14401fe4b010527d6780a4?section=us_technology
5a48e2d7670c7645a286b44e,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1511265431000,classified,,,,,,,,,Amazon Launches 'Secret' Cloud Service For Intelligence Agencies,Technology,https://www.huffingtonpost.com/entry/amazon-secret-cloud-intelligence_us_5a13b28ae4b0bfa88c1ca7d6?section=us_technology
5a48e2d7670c7645a286b450,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1511210736000,classified,,,,,,,,,Apple Black Friday Deals That Are Actually Worth Your Time And Money,Technology,https://www.huffingtonpost.com/entry/apple-black-friday-deals_us_5a12fccbe4b0bfa88c1bce8d?section=us_technology
5a48e312670c7645a286b452,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1510684888000,classified,,,,,,,,,Lack Of Diversity In Tech Makes It Difficult To Override Russian Fake News,Technology,https://www.huffingtonpost.com/entry/lack-of-diversity-in-tech-makes-it-difficult-to-override_us_5a0b343be4b006523921843a?section=us_technology
5a48e312670c7645a286b451,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1510875343000,classified,,,,,,,,,Here's How To Get Free 2-Day Shipping On Your Black Friday Purchases,Technology,https://www.huffingtonpost.com/entry/how-to-get-2-day-shipping-on-your-black-friday-purchases_us_5a0e1081e4b045cf437064c4?section=us_technology
5a48e312670c7645a286b453,,,,5a42ed6e527d3d240b8140e9,IAB23,Religion & Spirituality,religion_spirituality,Huffington Post,1514334740000,classified,,,,,,,,,Topless Femen Activists Stage #MeToo Protest Against The Patriarchy At The Vatican,Religion & Spirituality,https://www.huffingtonpost.com/entry/topless-femen-activists-metoo-protest-vatican_us_5a42ac42e4b06d1621b5bc25?section=us_religion
5a48e312670c7645a286b454,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1510853255000,classified,,,,,,,,,Here's Where To Get The Best Black Friday Deal On An XBox One,Technology,https://www.huffingtonpost.com/entry/black-friday-deals-on-xbox-one_us_5a0cd040e4b0c0b2f2f79b9a?section=us_technology
5a48e312670c7645a286b455,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1510787142000,classified,,,,,,,,,15 Black Friday Laptop Deals Actually Worth Your Time And Money,Technology,https://www.huffingtonpost.com/entry/black-friday-laptop-deals-2017_us_5a0ca6ece4b0b37054f41e87?section=us_technology
5a48e312670c7645a286b456,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1510783668000,classified,,,,,,,,,Amazon Just Released A Sneak Peek At Its Black Friday Deals,Technology,https://www.huffingtonpost.com/entry/amazon-black-friday-sneak-peek_us_5a0c6247e4b00a6eece5ba74?section=us_technology
5a48e312670c7645a286b457,,,,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Huffington Post,1510950711000,classified,,,,,,,,,"With Net Neutrality On The Chopping Block, Communities Are Taking Matters Into their Own Hands‰ÛÓAnd Scaring The Hell Out Of Comcast",Technology,https://www.huffingtonpost.com/entry/with-net-neutrality-on-the-chopping-block-communities_us_5a0f467de4b0e6450602eaa5?section=us_technology
5a48e312670c7645a286b458,,,,5a42ed6e527d3d240b8140e9,IAB23,Religion & Spirituality,religion_spirituality,Huffington Post,1514153925000,classified,,,,,,,,,Pope Uses Christmas Eve Message To Urge Respect For Migrants,Religion & Spirituality,https://www.huffingtonpost.com/entry/pope-christmas-eve-migrants_us_5a4025cfe4b025f99e17c35b?section=us_religion
5a48e312670c7645a286b459,,,,5a42ed6e527d3d240b8140e9,IAB23,Religion & Spirituality,religion_spirituality,Huffington Post,1514061029000,classified,,,,,,,,,New TV Ad Thanks Trump For Ending War On Christmas That Never Existed,Religion & Spirituality,https://www.huffingtonpost.com/entry/new-tv-ad-thanks-trump-for-ending-war-on-christmas-that-never-existed_us_5a3ea0aae4b025f99e177d8b?section=us_religion
5a48e312670c7645a286b45a,,,,5a42ed6e527d3d240b8140e9,IAB23,Religion & Spirituality,religion_spirituality,Huffington Post,1514311226000,classified,,,,,,,,,How This Muslim Teacher In Berlin Is Fighting Anti-Semitism,Religion & Spirituality,https://www.huffingtonpost.com/entry/berlin-antisemitism_us_5a4282cce4b025f99e186149?section=us_religion
5a48e34e670c7645a286b45b,,,,5a42ed6e527d3d240b8140e9,IAB23,Religion & Spirituality,religion_spirituality,Huffington Post,1514018422000,classified,,,,,,,,,The Christmas Dogs Of Instagram Are Pawsitively Adorable,Religion & Spirituality,https://www.huffingtonpost.com/entry/christmas-dogs-of-instagram-2017_us_5a3e1136e4b025f99e1740c5?section=us_religion
5a48e34e670c7645a286b45d,,,,5a42ed6e527d3d240b8140e9,IAB23,Religion & Spirituality,religion_spirituality,Huffington Post,1513859175000,classified,,,,,,,,,Jimmy Fallon Shares People's Strangest Holiday Habits,Religion & Spirituality,https://www.huffingtonpost.com/entry/jimmy-fallon-holiday-traditions_us_5a3b9d56e4b025f99e14d0ac?section=us_religion
5a48e34e670c7645a286b45c,,,,5a42ed6e527d3d240b8140e9,IAB23,Religion & Spirituality,religion_spirituality,Huffington Post,1513985587000,classified,,,,,,,,,The World's Largest Lottery Has Just Drawn Its Winners,Religion & Spirituality,https://www.huffingtonpost.com/entry/spain-christmas-lottery_us_5a3d6b33e4b025f99e170a98?section=us_religion
5a48e34e670c7645a286b45e,,,,5a42ed6e527d3d240b8140e9,IAB23,Religion & Spirituality,religion_spirituality,Huffington Post,1513890214000,classified,,,,,,,,,50 Photos From 2017 That Show The Power Of Women's Rage,Religion & Spirituality,https://www.huffingtonpost.com/entry/50-photos-women-protesting-2017_us_5a3bc5d1e4b0b0e5a7a01df3?section=us_religion
