id,author,category,keywords,parentcatid,parentcatcode,parentcatname,parentcatslug,provider,pubDate,status,subcategoryid,subcategorycode,subcategoryname,subcategoryparentid,subcategoryparentcode,subcategoryparentname,subcategoryparentslug,subcategoryslug,title,topic,url
5a521e47670c7645a286c1dd,Jon Fingas,"[ ""Technology"", ""Gadgets"" ]","acer, ces2018, computer, corei9, desktop, gaming, gear, laptop, nitro5, pc, personal computing, personalcomputing, predator, predator orion 9000, ryzen mobile",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1515268800000,classified,5a4470ab527d3d3ad9df9553,IAB19-84,Gadgets,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,gadgets,Acer's new gaming PCs include an 18-core liquid-cooled desktop,Technology,https://www.engadget.com/2018/01/06/acer-predator-orion-9000-and-nitro-5/
5a521e47670c7645a286c1de,David Lumb,"[ ""Technology"", ""Gadgets"" ]","acer, acer chromebook 11, ces2018, chromebook, gear, google, laptop, personal computing, personalcomputing",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1515268800000,classified,5a4470ab527d3d3ad9df9553,IAB19-84,Gadgets,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,gadgets,Acer's latest Chromebook offers 10 hours of battery for $250,Technology,https://www.engadget.com/2018/01/06/acer-s-latest-chromebook-offers-10-hours-of-battery-for-250/
5a5a030e670c7645a286cca5,Geek's Guide to the Galaxy,"[ ""Society"", ""Culture"" ]","Geek's Guide to the Galaxy, TV",5a42ed6e527d3d240b8140df,IAB14,Society,society,wired,1515844800000,classified,5a4468486f7af13a5a457c5d,IAB14-9,Culture,5a42ed6e527d3d240b8140df,IAB14,Society,society,Culture,'Black Mirror' Should Not Be a Shared Universe,Culture,https://www.wired.com/2018/01/geeks-guide-black-mirror-universe
5a5a03ff670c7645a286ccc5,Lucas Matney,"[ ""Technology"", ""Apple"" ]","TC, Apple, china, icloud",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,techcrunch,1515813485000,classified,5a4468486f7af13a5a457c6d,IAB19-74,Apple,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,apple,Apple says iCloud China data migration notice sent to some users in error,All,http://feedproxy.google.com/~r/Techcrunch/~3/H_GjMXT-TVs/
5a5a0747670c7645a286cd54,Mallory Locklear,"[ ""Technology"", ""Gaming"" ]","av, easports, emls, entertainment, esports, fifa18, fifa18globalseries, fifaeworldcup, football, gaming, majorleaguesoccer, paxeast, soccer",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1515830220000,classified,5a4468486f7af13a5a457c67,IAB19-68,Gaming,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,gaming,Major League Soccer is creating its own FIFA eSports league,Technology,https://www.engadget.com/2018/01/13/major-league-soccer-fifa-esports-league/
5a5a0747670c7645a286cd55,Mariella Moon,"[ ""Technology"", ""Mobile"" ]","gear, mobile, google play, porn ads",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1515834180000,classified,5a4468486f7af13a5a457c60,IAB19-67,Mobile,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,mobile,63 games and apps on Google Play served porn ads,Technology,https://www.engadget.com/2018/01/13/adultswine-porn-ads-on-apps/
5a5a0747670c7645a286cd56,Mallory Locklear,"[ ""News"", ""US News"" ]","amazon, daca, donaldtrump, donation, dreamers, facebook, gear, google, jeffbezos, politics, scholarship, services, thedream.us",5a42ed6e527d3d240b8140ea,IAB12,News,news,Engadget,1515819420000,classified,5a44d8eb527d3d3ad9df95ba,IAB12-2,US News,5a42ed6e527d3d240b8140ea,IAB12,News,news,us_news,Bezos family donates $33 million to Dreamers scholarship program,Technology,https://www.engadget.com/2018/01/12/bezos-donates-33-million-dreamers-scholarship/
5a5a0747670c7645a286cd57,Swapna Krishna,"[ ""Technology"", ""AeroSpace"" ]","4k, carbonite-2, earth-i, gaming, gear, satellite, space, tomorrow, vivid-i",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1515837660000,classified,5a4b51510978e16b1b883bb4,IAB19-86,AeroSpace,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,aerospace,Prototype satellite makes way for 4K 'Earth observation',Technology,https://www.engadget.com/2018/01/13/prototype-satellite-earth-observation-full-color-motion-video/
5a5a0747670c7645a286cd58,David Lumb,"[ ""Technology"", ""Crypto Currencies"" ]","bitcoin, cryptocurrency, food, friedchicken, kfc, services",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1515843360000,classified,5a446c8c3139fa3abfb1ac81,IAB19-83,Crypto Currencies,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,crypto_currencies,Bitcoin was briefly legal tender at KFC Canada,Technology,https://www.engadget.com/2018/01/13/bitcoin-was-briefly-legal-tender-at-kfc-canada/
5a5df78e670c7645a286d25b,Zeynep Tufekci,"[ ""Business"", ""Technology"" ]","free speech, censorship, media, social media",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1516100400000,classified,5a4468486f7af13a5a457c61,IAB3-13,Technology,5a42ed6e527d3d240b8140d4,IAB3,Business,business,technology,It's the (Democracy-Poisoning) Golden Age of Free Speech,Business,https://www.wired.com/story/free-speech-issue-tech-turmoil-new-censorship
5a5df78e670c7645a286d25f,Steven Johnson,"[ ""Business"", ""Technology"" ]","free speech, CloudFlare, internet, Nazis",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1516100400000,classified,5a4468486f7af13a5a457c61,IAB3-13,Technology,5a42ed6e527d3d240b8140d4,IAB3,Business,business,technology,Why Cloudflare Let an Extremist Stronghold Burn,Business,https://www.wired.com/story/free-speech-issue-cloudflare
5a5df78e670c7645a286d260,Alice Gregory,"[ ""Business"", ""Technology"" ]","free speech, smartphones, startups, psychology, Yondr",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1516100400000,classified,5a4468486f7af13a5a457c61,IAB3-13,Technology,5a42ed6e527d3d240b8140d4,IAB3,Business,business,technology,Yondr Wants to Neutralize Your Phone‰ÛÓand Un-change the World,Business,https://www.wired.com/story/free-speech-issue-yondr-smartphones
5a5df78e670c7645a286d262,Mark Harris,"[ ""Business"", ""Technology"" ]","Self-Driving Cars, Google, Uber, Anthony Levandowski",5a42ed6e527d3d240b8140d4,IAB3,Business,business,wired,1516104000000,classified,5a4468486f7af13a5a457c61,IAB3-13,Technology,5a42ed6e527d3d240b8140d4,IAB3,Business,business,technology,"Ex-Uber Engineer Accused of Spying on Tesla, Stealing Trade Secrets",Business,https://www.wired.com/story/anthony-levandowski-faces-new-claims-of-stealing-trade-secrets
5a5df8f5670c7645a286d2a0,Natasha Lomas,"[ ""Technology"", ""Internet Technology"" ]","Apps, Asia, Social, TC, social media, WhatsApp, spam, fake news, disinformation",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,techcrunch,1516104717000,classified,5a4468486f7af13a5a457c2f,IAB19-18,Internet Technology,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Internet_Technology,WhatsApp reportedly testing anti-chain letter spam warning,All,http://feedproxy.google.com/~r/Techcrunch/~3/yr9MSpU1OnE/
5a5dfb8a670c7645a286d309,Nicole Lee,"[ ""Technology"", ""Gadgets"" ]","av, business, ces, ces2018, facebook, gadgetry, gadgets, gear, hugobarra, oculus, personal computing, personalcomputing",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1516104000000,classified,5a4470ab527d3d3ad9df9553,IAB19-84,Gadgets,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,gadgets,Facebook's Hugo Barra says standalone headsets are key to social VR,Technology,https://www.engadget.com/2018/01/16/facebook-hugo-barra-standalone-vr/
5a5f490f670c7645a286d447,Jon Russell,"[ ""Business"", ""Technology"" ]","Apps, Asia, Collaborative Consumption, didi, ofo, mobike, bluegogo, bike sharing",5a42ed6e527d3d240b8140d4,IAB3,Business,business,techcrunch,1516188277000,classified,5a4468486f7af13a5a457c61,IAB3-13,Technology,5a42ed6e527d3d240b8140d4,IAB3,Business,business,technology,Didi has a brilliant plan to contain the threat of China's bike-sharing services,All,http://feedproxy.google.com/~r/Techcrunch/~3/DpJ3VQOykyU/
5a5f490f670c7645a286d448,Ron Miller,"[ ""Business"", ""VC Funding"" ]","Enterprise, Fundings & Exits, Security, TC, anomali, ThreatStream, threat detection",5a42ed6e527d3d240b8140d4,IAB3,Business,business,techcrunch,1516191802000,classified,5a608886562365630d3df864,IAB3-19,VC Funding,5a42ed6e527d3d240b8140d4,IAB3,Business,business,vc_funding,Anomali secures $40 million Series D led by Lumia Capital to scale threat detection solution,All,http://feedproxy.google.com/~r/Techcrunch/~3/R9YUD4k8NTA/
5a5f490f670c7645a286d449,Jon Russell,"[ ""Technology"", ""Google"" ]","Asia, Google, shenzhen, China",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,techcrunch,1516154080000,classified,5a4468486f7af13a5a457c6c,IAB19-73,Google,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,google,Google moves into Shenzhen in latest China expansion,All,http://feedproxy.google.com/~r/Techcrunch/~3/m30VBDWZrHM/
5a5f490f670c7645a286d44a,Ingrid Lunden,"[ ""Business"", ""VC Funding"" ]","Apps, Artificial Intelligence, Asia, Fundings & Exits, Media, TC, wattpad, reading, storytelling, literature, crowdsourced",5a42ed6e527d3d240b8140d4,IAB3,Business,business,techcrunch,1516188699000,classified,5a608886562365630d3df864,IAB3-19,VC Funding,5a42ed6e527d3d240b8140d4,IAB3,Business,business,vc_funding,Storytelling app Wattpad raises $51M at a $398M valuation,All,http://feedproxy.google.com/~r/Techcrunch/~3/8wDKzYtlAVY/
5a5f490f670c7645a286d44b,Fitz Tepper,"[ ""Technology"", ""Crypto Currencies"" ]","Cryptocurrency, Techcrunch, scam, ponzi, bitconnect, crypto",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,techcrunch,1516154306000,classified,5a446c8c3139fa3abfb1ac81,IAB19-83,Crypto Currencies,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,crypto_currencies,"Bitconnect, which has been accused of running a Ponzi scheme, shuts down",All,http://feedproxy.google.com/~r/Techcrunch/~3/e3pQmFZ2iig/
5a5f490f670c7645a286d44e,Jon Russell,"[ ""Business"", ""Acquisition"" ]","Asia, Collaborative Consumption, Fundings & Exits, grab, Singapore, Southeast Asia",5a42ed6e527d3d240b8140d4,IAB3,Business,business,techcrunch,1516183265000,classified,5a4468486f7af13a5a457c62,IAB3-14,Acquisition,5a42ed6e527d3d240b8140d4,IAB3,Business,business,acquisition,Uber rival Grab acquires Indian startup to bulk up its mobile payment platform,All,http://feedproxy.google.com/~r/Techcrunch/~3/K8eyLI9yMDs/
5a5f494b670c7645a286d44f,Megan Rose Dickey,"[ ""Business"", ""Technology"" ]","Lawsuit, Media, TC, leo laporte, twit, Twitter",5a42ed6e527d3d240b8140d4,IAB3,Business,business,techcrunch,1516150377000,classified,5a4468486f7af13a5a457c61,IAB3-13,Technology,5a42ed6e527d3d240b8140d4,IAB3,Business,business,technology,"TWiT is suing Twitter, alleging breach of contract and copyright infringement",All,http://feedproxy.google.com/~r/Techcrunch/~3/Z-eXBmkI_kM/
5a5f494b670c7645a286d451,Taylor Hatmaker,"[ ""News"", ""US News"" ]","Government, Privacy, TC, U.S. Senate, senate, Congress, Section 702, mass surveillance, NSA",5a42ed6e527d3d240b8140ea,IAB12,News,news,techcrunch,1516147799000,classified,5a44d8eb527d3d3ad9df95ba,IAB12-2,US News,5a42ed6e527d3d240b8140ea,IAB12,News,news,us_news,"In a close vote, the Senate ends debate on warrantless surveillance of U.S. citizens",All,http://feedproxy.google.com/~r/Techcrunch/~3/8yRFHgOUm9M/
5a5f494b670c7645a286d452,Steve O'Hear,"[ ""Business"", ""Startup"" ]","Apps, Europe, Startups, techcrunch, curve, fintech",5a42ed6e527d3d240b8140d4,IAB3,Business,business,techcrunch,1516147252000,classified,5a4db5ab9081ed0ff24b08d1,IAB3-19,Startup,5a42ed6e527d3d240b8140d4,IAB3,Business,business,startup,"Curve, the fintech that connects all your cards to a single card and app, gets full consumer launch",All,http://feedproxy.google.com/~r/Techcrunch/~3/6_HKyjtXlP0/
5a5f494b670c7645a286d458,Alex Wilhelm,"[ ""Business"", ""Technology"" ]","Column, Fundings & Exits, TC, initial public offering, Spotify, Lyft, IPO",5a42ed6e527d3d240b8140d4,IAB3,Business,business,techcrunch,1516145877000,classified,5a4468486f7af13a5a457c61,IAB3-13,Technology,5a42ed6e527d3d240b8140d4,IAB3,Business,business,technology,2018 could bring the IPOs that tech has been promised for years,All,http://feedproxy.google.com/~r/Techcrunch/~3/FdrXkvo2AFg/
5a5f4aef670c7645a286d498,Jamie Rigg,"[ ""Technology"", ""Mobile"" ]","apple, australia, beta, gear, internet, ios, ipad, iphone, mobile, news, personal computing, personalcomputing, podcast, podcasts, siri",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1516190820000,classified,5a4468486f7af13a5a457c60,IAB19-67,Mobile,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,mobile,Siri's news bulletin feature goes live in the UK and Australia,Technology,https://www.engadget.com/2018/01/17/siri-news-bulletin-feature/
5a5f4aef670c7645a286d499,Nick Summers,"[ ""Technology"", ""Transportation"" ]","electrictaxi, electricvehicle, ev, levc, london, londonelectricvehiclecompany, taxi, tomorrow, transportation",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1516181100000,classified,5a4e2b9c8744ee7d5b5b6fa3,IAB19-87,Transportation,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,transportation,London's new electric taxis scuppered by faulty sensor,Technology,https://www.engadget.com/2018/01/17/london-tx-electric-taxi-meter-problem/
5a5f4aef670c7645a286d49c,Mariella Moon,"[ ""Business"", ""Mobile"" ]","galaxynote8, gear, limitededition, mobile, pyeongchang, samsung, winterolympics2018",5a42ed6e527d3d240b8140d4,IAB3,Business,business,Engadget,1516159980000,classified,5a609216562365630d3df865,IAB3-21,Mobile,5a42ed6e527d3d240b8140d4,IAB3,Business,business,mobile,Samsung designed a 2018 Winter Olympics edition Galaxy Note 8,Technology,https://www.engadget.com/2018/01/16/samsung-designed-a-2018-winter-olympics-edition-galaxy-note-8/
5a5f4b2b670c7645a286d49f,Jon Fingas,"[ ""Business"", ""Technology"" ]","card, credit, curve, debit, gear, internet, mobile, payment, payments, shopping, uk",5a42ed6e527d3d240b8140d4,IAB3,Business,business,Engadget,1516147260000,classified,5a4468486f7af13a5a457c61,IAB3-13,Technology,5a42ed6e527d3d240b8140d4,IAB3,Business,business,technology,Curve's payment-switching smart card goes live in the UK,Technology,https://www.engadget.com/2018/01/16/curve-payment-card-launches/
5a5f4b2b670c7645a286d4a4,Jon Fingas,"[ ""Business"", ""Mobile"" ]","5g, android, gear, leak, lenovo, mobile, moto, motog6, motog6play, motog6plus, motomods, motorola, motox5, motoz3, motoz3play, smartphone",5a42ed6e527d3d240b8140d4,IAB3,Business,business,Engadget,1516148280000,classified,5a609216562365630d3df865,IAB3-21,Mobile,5a42ed6e527d3d240b8140d4,IAB3,Business,business,mobile,Motorola's 2018 lineup may include an iPhone X lookalike,Technology,https://www.engadget.com/2018/01/16/motorola-2018-device-rumor/
5a5f4b2b670c7645a286d4a8,Mariella Moon,"[ ""Technology"", ""Internet Technology"" ]","entertainment, google, googlepreferred, internet, partnerprogram, youtube",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1516152240000,classified,5a4468486f7af13a5a457c2f,IAB19-18,Internet Technology,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Internet_Technology,YouTube implements stricter requirements for partners,Technology,https://www.engadget.com/2018/01/16/youtube-stricter-partners-program-requirements/
5a5f4c58670c7645a286d4d3,Dan Goodin,"[ ""Technology"", ""Security"" ]","Biz & IT, chrome, extensions, google, malicious",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,ARS Technica,1516151538000,classified,5a4468486f7af13a5a457c5c,IAB19-64,Security,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,security,"Google Chrome extensions with 500,000 downloads found to be malicious",Technology,https://arstechnica.com/?p=1245379
5a5f4d84670c7645a286d504,,"[ ""Religion & Spirituality"", ""Christianity"" ]","U.S. News, Gay Life, Executive Management Career Changes, church of jesus christ of latter day saints, Church of Jesus Christ, Thomas S. Monson, Dallin H. Oaks, Quorum of the Twelve, First Presidency",5a42ed6e527d3d240b8140e9,IAB23,Religion & Spirituality,religion_spirituality,Huffington Post,1516148289000,classified,5a4468486f7af13a5a457c56,IAB23-5,Christianity,5a42ed6e527d3d240b8140e9,IAB23,Religion & Spirituality,religion_spirituality,Christianity,Mormon Church Confirms New Leader In Live Broadcast,Religion & Spirituality,https://www.huffingtonpost.com/entry/mormon-church-confirms-new-leader-in-live-broadcast_us_5a5e6184e4b096ecfca84b96?section=us_religion
5a609c31670c7645a286d68a,Ingrid Lunden,"[ ""Technology"", ""Publishing"" ]","Media, Techcrunch, HuffPost, Oath, paid content, Publishing",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,techcrunch,1516279462000,classified,5a61d4f566a0660406e8be62,IAB19-88,Publishing,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,publishing,"Farewell, unpaid blogger: HuffPost drops free contributor platform that drove its growth",All,http://feedproxy.google.com/~r/Techcrunch/~3/aXH_EPB915Y/
5a609c6e670c7645a286d693,Katie Roof,"[ ""Business"", ""VC Funding"" ]","Apps, eCommerce, apartment list, venture capital, Canaan Partners",5a42ed6e527d3d240b8140d4,IAB3,Business,business,techcrunch,1516278624000,classified,5a608886562365630d3df864,IAB3-20,VC Funding,5a42ed6e527d3d240b8140d4,IAB3,Business,business,vc_funding,Apartment List raises $50 million for home rentals,All,http://feedproxy.google.com/~r/Techcrunch/~3/FVjW3AQV9sw/
5a609c6e670c7645a286d695,Jon Russell,"[ ""Technology"", ""Apple"" ]","Apps, Facebook, Messenger",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,techcrunch,1516264755000,classified,5a4468486f7af13a5a457c6d,IAB19-74,Apple,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,apple,A bug is messing up the keyboard for some Messenger users on iPhones,All,http://feedproxy.google.com/~r/Techcrunch/~3/Dcz6WTxnZlw/
5a609c6e670c7645a286d69a,Jon Russell,"[ ""Business"", ""VC Funding"" ]","Asia, eCommerce, Fundings & Exits, vietnam, JD.com, China",5a42ed6e527d3d240b8140d4,IAB3,Business,business,techcrunch,1516273412000,classified,5a608886562365630d3df864,IAB3-20,VC Funding,5a42ed6e527d3d240b8140d4,IAB3,Business,business,vc_funding,JD.com leads investment in Vietnam-based e-commerce service Tiki,All,http://feedproxy.google.com/~r/Techcrunch/~3/Px2J4gVmD7Q/
5a609d21670c7645a286d6b3,Bloomberg,"[ ""Business"", ""Technology"" ]","Finance, Tech, The Ledger, ‰Û»‰Û»Bitcoin‰ÛÂ, ‰Û»Cryptocurrency‰ÛÂ, bitcoin price, Bloomberg, OneTime, Ripple",5a42ed6e527d3d240b8140d4,IAB3,Business,business,Fortune,1516279518000,classified,5a4468486f7af13a5a457c61,IAB3-13,Technology,5a42ed6e527d3d240b8140d4,IAB3,Business,business,technology,"Bitcoin Roller-Coasters Back Above $11,000 After a Frantic 24 Hours",Business,http://fortune.com/2018/01/18/bitcoin-rollercoasters-above-11000/
5a609d5d670c7645a286d6bb,Polina Marinova,"[ ""Business"", ""VC Funding"" ]","Careers, Health, Leadership, Tech, Venture, 23andMe, 5 Qs, 5 Qs With a Dealmaker, life sciences, Term Sheet",5a42ed6e527d3d240b8140d4,IAB3,Business,business,Fortune,1516277578000,classified,5a608886562365630d3df864,IAB3-20,VC Funding,5a42ed6e527d3d240b8140d4,IAB3,Business,business,vc_funding,GV's Life Sciences Investor Says The Way We Fund Science ‰Û÷Is Just Completely Crazy',Business,http://fortune.com/2018/01/18/gv-google-ventures-krishna-yeshwant/
5a609d5d670c7645a286d6bc,David Meyer,"[ ""Technology"", ""Internet Technology"" ]","Tech, Apple, gentrification, Google, OneTime, Silicon Valley",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Fortune,1516277492000,classified,5a4468486f7af13a5a457c2f,IAB19-18,Internet Technology,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Internet_Technology,Apple and Google Are Rerouting Their Employee Buses as Attacks Resume,Business,http://fortune.com/2018/01/18/apple-google-bus-attacks/
5a609d5d670c7645a286d6bd,Natasha Bach,"[ ""News"", ""US News"" ]","Briefing, International, Leadership, dhs, Haiti, Immigration, OneTime, trump administration on immigration",5a42ed6e527d3d240b8140ea,IAB12,News,news,Fortune,1516277146000,classified,5a44d8eb527d3d3ad9df95ba,IAB12-2,US News,5a42ed6e527d3d240b8140ea,IAB12,News,news,us_news,The Trump Administration Just Blocked Haitians From Applying for Temporary Work Visas,Business,http://fortune.com/2018/01/18/dhs-blocks-haitians-from-temporary-visas/
5a609d9a670c7645a286d6c9,Bloomberg,"[ ""Business"", ""Retail"" ]","Retail, big chocolate, Bloomberg, chocolate, Food, food innovation, OneTime",5a42ed6e527d3d240b8140d4,IAB3,Business,business,Fortune,1516274053000,classified,5a61e2f966a0660406e8be63,IAB3-22,Retail,5a42ed6e527d3d240b8140d4,IAB3,Business,business,retail,Nestle Is Launching New KitKats and They're Made From Natural Ruby Chocolate,Business,http://fortune.com/2018/01/18/nestle-debut-natural-ruby-chocolate-kitkats/
5a609d9a670c7645a286d6cb,Natasha Bach,"[ ""Business"", ""Retail"" ]","Retail, Diversity, Hennes & Mauritz",5a42ed6e527d3d240b8140d4,IAB3,Business,business,Fortune,1516270469000,classified,5a61e2f966a0660406e8be63,IAB3-22,Retail,5a42ed6e527d3d240b8140d4,IAB3,Business,business,retail,H&M Has Hired a Diversity Manager Following Its ‰Û÷Racist' Monkey Hoodie Scandal,Business,http://fortune.com/2018/01/18/hm-hoodie-racist-monkey-diversity-hire/
5a609d9a670c7645a286d6cc,Reuters,"[ ""News"", ""International News"" ]","Finance, China, China Economy",5a42ed6e527d3d240b8140ea,IAB12,News,news,Fortune,1516266144000,classified,5a4b39850978e16b1b883b97,IAB12-9,International News,5a42ed6e527d3d240b8140ea,IAB12,News,news,international_news,China's Economic Growth Last Year Was Even Better Than Expected,Business,http://fortune.com/2018/01/18/china-economy-growth-rate-2017-q4/
5a609f3e670c7645a286d710,Matt Brian,"[ ""Technology"", ""Amazon"" ]","amazon, amazonstudios, av, entertainment, film, movie, sundance",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1516269900000,classified,5a4468486f7af13a5a457c70,IAB19-77,Amazon,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,amazon,Amazon will focus on 'bigger' movies to lure people to Prime,Technology,https://www.engadget.com/2018/01/18/amazon-studios-big-budget-films-prime/
5a609f3e670c7645a286d713,Nick Summers,"[ ""Technology"", ""Gaming"" ]","controller, gadgetry, gadgets, gamecontroller, gaming, gear, hori, onyx, playstation4, ps4",5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,Engadget,1516276920000,classified,5a4468486f7af13a5a457c67,IAB19-68,Gaming,5a42ed6e527d3d240b8140e4,IAB19,Technology,technology,gaming,Hori's Onyx is a wireless alternative to the PS4 DualShock,Technology,https://www.engadget.com/2018/01/18/hori-onyx-wireless-controller-playstation-4/